Ecell/V,I/mA,Capacity/mA.h
3.3867,-2861.7412,55311.9019
3.3856,-2862.7261,55312.2659
3.3846,-2861.1504,55312.9432
3.3836,-2860.7563,55314.0035
3.3826,-2861.1504,55315.8921
3.3816,-2861.9382,55318.7329
3.3805,-2860.3623,55322.6134
3.3795,-2861.5444,55327.6893
3.3785,-2862.332,55333.9893
3.3775,-2862.135,55341.3479
3.3764,-2860.9534,55350.7192
3.3754,-2861.7412,55361.8121
3.3744,-2862.135,55375.0112
3.3734,-2857.802,55387.1612
3.3723,-2861.3474,55408.3219
3.3713,-2860.7563,55428.3048
3.3703,-2860.9534,55449.8803
3.3693,-2861.1504,55472.5276
3.3682,-2861.3474,55496.979
3.3672,-2862.332,55522.5286
3.3662,-2860.9534,55548.5073
3.3651,-2861.1504,55574.8285
3.3641,-2861.3474,55602.8775
3.3631,-2860.3623,55630.7212
3.3621,-2861.7412,55657.3442
3.361,-2861.1504,55686.0877
3.36,-2860.9534,55713.4739
3.359,-2860.5593,55742.2874
3.3579,-2861.1504,55770.238
3.3574,-2861.1504,55788.1818
3.364,0,55788.1818
3.3651,0,55788.1818
3.3661,0,55788.1818
3.3671,0,55788.1818
3.3682,0,55788.1818
3.3692,0,55788.1818
3.3704,0,55788.1818
3.3714,0,55788.1818
3.3725,0,55788.1818
3.3735,0,55788.1818
3.3745,0,55788.1818
3.3756,0,55788.1818
3.3767,0,55788.1818
3.3777,0,55788.1818
3.3788,0,55788.1818
3.3798,0,55788.1818
3.3808,0,55788.1818
3.3818,0,55788.1818
3.3829,0,55788.1818
3.3839,0,55788.1818
3.3849,0,55788.1818
3.3859,0,55788.1818
3.3869,0,55788.1818
3.388,0,55788.1818
3.389,0,55788.1818
3.39,0,55788.1818
3.391,0,55788.1818
3.3921,0,55788.1818
3.3931,0,55788.1818
3.3941,0,55788.1818
3.3904,-2861.7412,55788.1834
3.3893,-2861.1504,55788.1945
3.3882,-2861.7412,55788.2104
3.387,-2861.7412,55788.2295
3.386,-2861.9382,55788.2533
3.3849,-2861.7412,55788.2883
3.3839,-2861.3474,55788.328
3.3829,-2861.5444,55788.3853
3.3819,-2861.1504,55788.4584
3.3808,-2860.7563,55788.5697
3.3797,-2860.9534,55788.7445
3.3787,-2861.3474,55789.0339
3.3777,-2862.332,55789.4869
3.3766,-2861.3474,55790.2373
3.3756,-2862.7261,55791.3564
3.3746,-2861.9382,55793.0797
3.3736,-2861.3474,55795.5565
3.3725,-2861.3474,55798.9076
3.3715,-2861.5444,55803.0631
3.3705,-2861.7412,55808.0436
3.3695,-2861.5444,55814.4548
3.3684,-2860.9534,55821.2508
3.3674,-2861.3474,55829.6158
3.3664,-2861.5444,55839.0061
3.3653,-2861.5444,55850.4599
3.3643,-2860.9534,55863.5652
3.3633,-2861.7412,55877.3609
3.3623,-2861.7412,55892.0275
3.3612,-2861.1504,55908.241
3.3602,-2861.7412,55925.9868
3.3591,-2861.5444,55944.1587
3.3581,-2861.1504,55962.116
3.3571,-2861.7412,55982.5977
3.3561,-2861.1504,56001.5327
3.3551,-2861.1504,56021.9445
3.354,-2861.1504,56043.0042
3.3534,-2850.7114,56057.4238
3.3534,-2861.7412,56057.4254
3.3524,-2861.7412,56076.369
3.3514,-2861.9382,56097.53
3.3503,-2861.3474,56118.6179
3.3493,-2861.7412,56139.4453
3.3483,-2860.7563,56161.5173
3.3473,-2860.7563,56182.3175
3.3462,-2860.7563,56203.9619
3.3452,-2861.9382,56224.9196
3.3442,-2860.5593,56245.8248
3.3433,-2861.9382,56265.0036
3.3499,0,56265.0036
3.351,0,56265.0036
3.352,0,56265.0036
3.353,0,56265.0036
3.3542,0,56265.0036
3.3553,0,56265.0036
3.3564,0,56265.0036
3.3575,0,56265.0036
3.3585,0,56265.0036
3.3595,0,56265.0036
3.3606,0,56265.0036
3.3616,0,56265.0036
3.3626,0,56265.0036
3.3636,0,56265.0036
3.3647,0,56265.0036
3.3657,0,56265.0036
3.3667,0,56265.0036
3.3678,0,56265.0036
3.3688,0,56265.0036
3.3698,0,56265.0036
3.3708,0,56265.0036
3.3719,0,56265.0036
3.3729,0,56265.0036
3.3739,0,56265.0036
3.3749,0,56265.0036
3.376,0,56265.0036
3.377,0,56265.0036
3.378,0,56265.0036
3.3791,0,56265.0036
3.3801,0,56265.0036
3.3811,0,56265.0036
3.3821,0,56265.0036
3.3832,0,56265.0036
3.3842,0,56265.0036
3.3852,0,56265.0036
3.3862,0,56265.0036
3.3873,0,56265.0036
3.3835,-2861.9382,56265.0052
3.3825,-2861.1504,56265.0148
3.3814,-2861.5444,56265.0275
3.3804,-2861.3474,56265.0434
3.3794,-2861.1504,56265.064
3.3783,-2861.3474,56265.0911
3.3772,-2861.1504,56265.1229
3.3762,-2861.1504,56265.1626
3.3751,-2860.5593,56265.2151
3.3741,-2861.1504,56265.2786
3.373,-2861.9382,56265.3772
3.372,-2861.9382,56265.5076
3.3709,-2861.9382,56265.6665
3.3699,-2861.9382,56265.9447
3.3689,-2860.7563,56266.339
3.3678,-2861.5444,56266.9574
3.3668,-2860.7563,56267.8763
3.3658,-2861.3474,56269.1528
3.3648,-2862.135,56270.9174
3.3637,-2861.7412,56273.2623
3.3627,-2861.7412,56276.2605
3.3617,-2861.1504,56279.7738
3.3606,-2861.3474,56284.1297
3.3596,-2861.5444,56289.0436
3.3586,-2861.5444,56294.6108
3.3576,-2861.3474,56301.0364
3.3565,-2860.9534,56308.3141
3.3555,-2861.7412,56316.5806
3.3545,-2861.5444,56325.3271
3.3535,-2861.5444,56334.9289
3.3525,-2860.7563,56345.5435
3.3514,-2862.5291,56356.8163
3.3504,-2861.7412,56368.7584
3.3493,-2861.7412,56380.8452
3.3483,-2861.7412,56394.42
3.3473,-2862.332,56406.7088
3.3463,-2862.135,56420.7288
3.3452,-2862.332,56434.6439
3.3442,-2861.5444,56449.6701
3.3432,-2861.7412,56464.0494
3.3421,-2861.3474,56479.0026
3.3411,-2861.9382,56493.5139
3.34,-2861.7412,56509.4142
3.339,-2861.3474,56524.866
3.3384,-2851.3022,56534.2578
3.3384,-2861.7412,56534.2594
3.3374,-2861.5444,56548.7477
3.3364,-2861.7412,56564.0848
3.3354,-2861.9382,56579.4122
3.3343,-2860.7563,56594.8701
3.3333,-2860.7563,56610.142
3.3323,-2861.9382,56625.2771
3.3313,-2861.3474,56640.9463
3.3302,-2861.1504,56655.6157
3.3292,-2861.5444,56671.3295
3.3282,-2861.5444,56686.3344
3.3272,-2860.7563,56700.9529
3.3261,-2860.5593,56715.8671
3.3251,-2861.3474,56731.3805
3.3246,-2861.7412,56741.842
3.331,0,56741.842
3.3321,0,56741.842
3.3332,0,56741.842
3.3342,0,56741.842
3.3353,0,56741.842
3.3363,0,56741.842
3.3374,0,56741.842
3.3384,0,56741.842
3.3395,0,56741.842
3.3405,0,56741.842
3.3415,0,56741.842
3.3426,0,56741.842
3.3436,0,56741.842
3.3447,0,56741.842
3.3458,0,56741.842
3.3468,0,56741.842
3.3478,0,56741.842
3.3489,0,56741.842
3.3499,0,56741.842
3.351,0,56741.842
3.352,0,56741.842
3.353,0,56741.842
3.354,0,56741.842
3.3551,0,56741.842
3.3561,0,56741.842
3.3571,0,56741.842
3.3581,0,56741.842
3.3592,0,56741.842
3.3602,0,56741.842
3.3612,0,56741.842
3.3623,0,56741.842
3.3633,0,56741.842
3.3643,0,56741.842
3.3653,0,56741.842
3.3664,0,56741.842
3.3674,0,56741.842
3.3684,0,56741.842
3.3695,0,56741.842
3.3705,0,56741.842
3.3716,0,56741.842
3.3726,0,56741.842
3.3736,0,56741.842
3.3746,0,56741.842
3.3756,0,56741.842
3.3767,0,56741.842
3.3777,0,56741.842
3.3741,-2860.9534,56741.8436
3.373,-2861.3474,56741.8547
3.3719,-2861.5444,56741.869
3.3709,-2861.3474,56741.8849
3.3699,-2861.5444,56741.904
3.3688,-2861.5444,56741.9294
3.3677,-2861.1504,56741.9596
3.3667,-2861.5444,56741.9962
3.3656,-2861.1504,56742.0375
3.3646,-2861.5444,56742.0916
3.3636,-2861.3474,56742.152
3.3625,-2861.9382,56742.2442
3.3615,-2861.3474,56742.3428
3.3604,-2861.1504,56742.5049
3.3594,-2861.5444,56742.7163
3.3584,-2861.7412,56742.9977
3.3573,-2861.9382,56743.3824
3.3563,-2861.3474,56743.8784
3.3552,-2862.135,56744.6399
3.3542,-2861.7412,56745.6891
3.3532,-2861.1504,56746.9434
3.3522,-2861.9382,56748.7017
3.3512,-2861.5444,56750.832
3.3501,-2861.5444,56753.2547
3.3491,-2861.9382,56756.067
3.3481,-2861.5444,56759.7583
3.3471,-2861.1504,56763.4656
3.346,-2862.332,56767.9009
3.345,-2861.9382,56772.5111
3.344,-2861.1504,56777.7747
3.343,-2860.9534,56783.776
3.3419,-2861.5444,56789.7931
3.3409,-2861.3474,56796.5016
3.3399,-2860.7563,56803.8684
3.3388,-2861.3474,56811.0506
3.3376,-2858.3928,56817.6559
3.3366,-2861.3474,56828.3121
3.3356,-2860.9534,56836.7283
3.3345,-2861.3474,56846.0571
3.3335,-2860.5593,56855.1584
3.3325,-2861.3474,56864.6716
3.3315,-2861.7412,56873.9685
3.3304,-2861.7412,56883.8759
3.3294,-2861.1504,56893.5146
3.3284,-2861.5444,56903.2297
3.3274,-2861.1504,56913.6664
3.3263,-2861.9382,56923.7248
3.3253,-2861.1504,56933.8817
3.3243,-2860.7563,56944.4266
3.3233,-2860.9534,56954.8204
3.3223,-2861.1504,56965.4177
3.3212,-2861.3474,56976.1961
3.3202,-2861.7412,56986.3892
3.3191,-2860.3623,56997.0703
3.3181,-2860.9534,57007.8469
3.3171,-2861.7412,57018.5009
3.3161,-2861.5444,57028.7369
3.315,-2861.7412,57040.0156
3.314,-2861.5444,57050.2547
3.313,-2861.7412,57060.9787
3.3119,-2861.1504,57071.4419
3.3109,-2862.332,57081.9846
3.3099,-2861.1504,57092.3573
3.3089,-2861.7412,57102.6488
3.3078,-2861.9382,57112.9054
3.3068,-2861.5444,57122.6104
3.3058,-2862.135,57133.4106
3.3047,-2860.7563,57143.5701
3.3037,-2861.1504,57154.1431
3.3027,-2861.9382,57163.7527
3.3017,-2861.9382,57174.0601
3.3006,-2860.9534,57183.708
3.2996,-2861.5444,57193.5466
3.2986,-2860.9534,57203.3455
3.2976,-2861.3474,57213.1842
3.2971,-2861.3474,57218.6861
3.304,0,57218.6861
3.3051,0,57218.6861
3.3061,0,57218.6861
3.3072,0,57218.6861
3.3082,0,57218.6861
3.3093,0,57218.6861
3.3103,0,57218.6861
3.3114,0,57218.6861
3.3124,0,57218.6861
3.3134,0,57218.6861
3.3145,0,57218.6861
3.3155,0,57218.6861
3.3165,0,57218.6861
3.3176,0,57218.6861
3.3186,0,57218.6861
3.3197,0,57218.6861
3.3207,0,57218.6861
3.3217,0,57218.6861
3.3228,0,57218.6861
3.3238,0,57218.6861
3.3248,0,57218.6861
3.3259,0,57218.6861
3.3269,0,57218.6861
3.3279,0,57218.6861
3.3289,0,57218.6861
3.33,0,57218.6861
3.331,0,57218.6861
3.332,0,57218.6861
3.3331,0,57218.6861
3.3341,0,57218.6861
3.3351,0,57218.6861
3.3362,0,57218.6861
3.3372,0,57218.6861
3.3382,0,57218.6861
3.3392,0,57218.6861
3.3402,0,57218.6861
3.3413,0,57218.6861
3.3423,0,57218.6861
3.3433,0,57218.6861
3.3443,0,57218.6861
3.3454,0,57218.6861
3.3464,0,57218.6861
3.3475,0,57218.6861
3.3485,0,57218.6861
3.3495,0,57218.6861
3.3505,0,57218.6861
3.3515,0,57218.6861
3.3526,0,57218.6861
3.3536,0,57218.6861
3.3546,0,57218.6861
3.3557,0,57218.6861
3.3567,0,57218.6861
3.3577,0,57218.6861
3.3588,0,57218.6861
3.3598,0,57218.6861
3.3608,0,57218.6861
3.3619,0,57218.6861
3.3629,0,57218.6861
3.3639,0,57218.6861
3.3595,-2861.7412,57218.6877
3.3584,-2862.5291,57218.6972
3.3573,-2862.332,57218.7115
3.3562,-2861.5444,57218.7274
3.3552,-2861.5444,57218.7465
3.3541,-2861.5444,57218.7703
3.353,-2862.332,57218.7974
3.352,-2861.9382,57218.8276
3.351,-2861.7412,57218.8657
3.3499,-2862.332,57218.9103
3.3489,-2862.332,57218.9595
3.3478,-2861.9382,57219.0231
3.3467,-2860.7563,57219.0994
3.3457,-2861.7412,57219.1964
3.3447,-2861.3474,57219.3188
3.3436,-2861.1504,57219.4842
3.3426,-2861.3474,57219.6591
3.3416,-2860.9534,57219.9007
3.3405,-2861.9382,57220.2219
3.3395,-2861.5444,57220.6575
3.3385,-2862.5291,57221.1853
3.3374,-2861.5444,57221.8912
3.3364,-2861.9382,57222.745
3.3354,-2862.135,57223.7513
3.3343,-2860.9534,57225.1186
3.3333,-2861.1504,57226.7546
3.3323,-2861.7412,57228.4684
3.3313,-2860.9534,57230.5559
3.3302,-2862.7261,57233.0186
3.3292,-2862.135,57235.6339
3.3282,-2862.135,57238.4909
3.3272,-2861.7412,57241.7135
3.3261,-2861.3474,57245.1125
3.3251,-2862.5291,57248.5752
3.3241,-2862.332,57252.7675
3.323,-2861.9382,57256.9917
3.322,-2861.9382,57261.4893
3.321,-2861.3474,57266.0409
3.32,-2862.332,57271.0441
3.3189,-2861.3474,57275.9948
3.3179,-2861.5444,57281.1904
3.3169,-2862.135,57286.3494
3.3159,-2862.7261,57291.9853
3.3148,-2861.3474,57297.9806
3.3138,-2861.5444,57303.9996
3.3128,-2861.7412,57309.839
3.3118,-2861.3474,57315.9756
3.3108,-2861.1504,57322.098
3.3097,-2861.7412,57328.2298
3.3087,-2861.5444,57334.8767
3.3077,-2861.9382,57340.9927
3.3067,-2861.9382,57347.9385
3.3056,-2861.3474,57354.6618
3.3046,-2862.135,57361.11
3.3035,-2861.3474,57368.0081
3.3025,-2861.9382,57375.0304
3.3015,-2861.5444,57382.0907
3.3005,-2860.9534,57388.6868
3.2995,-2861.3474,57395.5198
3.2984,-2861.1504,57402.4513
3.2974,-2861.1504,57409.3813
3.2963,-2861.3474,57416.3032
3.2953,-2861.3474,57423.6655
3.2943,-2861.5444,57430.6272
3.2933,-2862.135,57437.29
3.2922,-2861.1504,57444.4552
3.2912,-2860.7563,57451.2229
3.2902,-2861.5444,57458.3578
3.2892,-2861.5444,57465.4481
3.2881,-2861.1504,57472.2601
3.2871,-2860.9534,57479.6271
3.2861,-2861.1504,57486.5329
3.285,-2861.5444,57493.3973
3.284,-2861.3474,57500.2904
3.283,-2861.1504,57507.3424
3.282,-2861.5444,57514.0207
3.2809,-2861.7412,57520.9726
3.2799,-2861.9382,57527.7448
3.2789,-2861.3474,57534.7459
3.2779,-2862.332,57541.313
3.2768,-2861.1504,57548.3713
3.2758,-2861.9382,57554.9401
3.2748,-2861.1504,57561.8888
3.2738,-2860.9534,57568.7277
3.2728,-2861.5444,57575.2949
3.2717,-2861.9382,57581.8874
3.2707,-2862.332,57588.5181
3.2697,-2861.9382,57595.2713
3.2687,-2861.3474,57601.4966
3.2676,-2861.5444,57608.3117
3.2666,-2861.7412,57614.8916
3.2656,-2861.7412,57621.1059
3.2646,-2861.1504,57627.8988
3.2635,-2862.332,57634.4198
3.2625,-2861.5444,57640.8566
3.2615,-2861.5444,57647.0963
3.2605,-2861.1504,57653.3296
3.2594,-2861.1504,57659.4247
3.2584,-2861.3474,57666.065
3.2574,-2860.7563,57672.8022
3.2563,-2861.7412,57678.7733
3.2553,-2862.135,57685.4898
3.2542,-2861.7412,57691.6945
3.2533,-2862.135,57695.5353
3.2604,0,57695.5353
3.2615,0,57695.5353
3.2625,0,57695.5353
3.2636,0,57695.5353
3.2646,0,57695.5353
3.2657,0,57695.5353
3.2667,0,57695.5353
3.2678,0,57695.5353
3.2688,0,57695.5353
3.2699,0,57695.5353
3.271,0,57695.5353
3.272,0,57695.5353
3.2731,0,57695.5353
3.2741,0,57695.5353
3.2752,0,57695.5353
3.2763,0,57695.5353
3.2774,0,57695.5353
3.2784,0,57695.5353
3.2794,0,57695.5353
3.2804,0,57695.5353
3.2815,0,57695.5353
3.2826,0,57695.5353
3.2836,0,57695.5353
3.2846,0,57695.5353
3.2857,0,57695.5353
3.2867,0,57695.5353
3.2878,0,57695.5353
3.2889,0,57695.5353
3.2899,0,57695.5353
3.2909,0,57695.5353
3.292,0,57695.5353
3.2931,0,57695.5353
3.2941,0,57695.5353
3.2952,0,57695.5353
3.2962,0,57695.5353
3.2972,0,57695.5353
3.2983,0,57695.5353
3.2994,0,57695.5353
3.3004,0,57695.5353
3.3015,0,57695.5353
3.3026,0,57695.5353
3.3036,0,57695.5353
3.3046,0,57695.5353
3.3056,0,57695.5353
3.3067,0,57695.5353
3.3077,0,57695.5353
3.3087,0,57695.5353
3.3098,0,57695.5353
3.3108,0,57695.5353
3.3118,0,57695.5353
3.3128,0,57695.5353
3.3139,0,57695.5353
3.3149,0,57695.5353
3.3159,0,57695.5353
3.3169,0,57695.5353
3.318,0,57695.5353
3.319,0,57695.5353
3.32,0,57695.5353
3.3211,0,57695.5353
3.3221,0,57695.5353
3.3232,0,57695.5353
3.3242,0,57695.5353
3.3252,0,57695.5353
3.3262,0,57695.5353
3.3273,0,57695.5353
3.3283,0,57695.5353
3.3293,0,57695.5353
3.3303,0,57695.5353
3.3313,0,57695.5353
3.3324,0,57695.5353
3.3334,0,57695.5353
3.3344,0,57695.5353
3.3354,0,57695.5353
3.3365,0,57695.5353
3.3329,-2861.7412,57695.5369
3.3318,-2861.3474,57695.5464
3.3307,-2861.3474,57695.5591
3.3295,-2862.332,57695.575
3.3285,-2861.5444,57695.5925
3.3275,-2860.9534,57695.6116
3.3264,-2861.9382,57695.637
3.3253,-2861.7412,57695.6657
3.3243,-2862.332,57695.6959
3.3232,-2861.9382,57695.7324
3.3222,-2861.9382,57695.7738
3.3211,-2862.135,57695.8199
3.3201,-2862.332,57695.8755
3.3191,-2861.1504,57695.9375
3.3181,-2861.5444,57696.017
3.317,-2862.135,57696.0997
3.316,-2861.9382,57696.2125
3.315,-2861.1504,57696.3318
3.3139,-2862.5291,57696.4844
3.3129,-2861.1504,57696.6688
3.3118,-2861.5444,57696.8945
3.3108,-2862.135,57697.1664
3.3097,-2861.5444,57697.513
3.3087,-2862.332,57697.9009
3.3077,-2861.9382,57698.3921
3.3067,-2861.1504,57698.9501
3.3056,-2861.5444,57699.6846
3.3046,-2862.135,57700.5335
3.3035,-2861.3474,57701.5335
3.3025,-2861.1504,57702.6415
3.3015,-2860.7563,57703.9467
3.3005,-2860.7563,57705.3696
3.2995,-2861.3474,57706.9593
3.2984,-2861.7412,57708.7017
3.2974,-2861.3474,57710.5268
3.2964,-2860.9534,57712.603
3.2954,-2862.135,57714.7491
3.2943,-2860.7563,57717.245
3.2933,-2862.332,57719.6996
3.2922,-2860.7563,57722.3306
3.2912,-2861.7412,57724.995
3.2902,-2862.5291,57728.1698
3.2891,-2860.9534,57731.2412
3.288,-2860.9534,57734.4302
3.287,-2861.9382,57737.624
3.286,-2861.1504,57741.0817
3.285,-2860.7563,57744.5012
3.2839,-2861.5444,57748.1401
3.2829,-2861.3474,57751.7202
3.2819,-2861.9382,57755.4099
3.2809,-2861.7412,57759.4209
3.2798,-2861.3474,57763.4238
3.2788,-2861.5444,57767.228
3.2777,-2862.135,57771.3231
3.2767,-2861.5444,57775.9986
3.2756,-2860.7563,57780.2099
3.2746,-2861.5444,57784.5087
3.2735,-2861.1504,57788.7915
3.2725,-2862.135,57793.3622
3.2715,-2862.135,57797.812
3.2704,-2861.1504,57802.2808
3.2694,-2860.5593,57806.9182
3.2683,-2862.135,57811.3441
3.2673,-2861.7412,57815.9116
3.2663,-2861.7412,57820.5187
3.2652,-2861.9382,57825.2451
3.2642,-2862.135,57830.0875
3.2632,-2861.7412,57834.7535
3.2621,-2861.5444,57839.4656
3.2611,-2861.7412,57844.2969
3.2601,-2862.332,57849.0201
3.259,-2862.7261,57853.7529
3.258,-2861.1504,57858.4046
3.257,-2861.7412,57862.9704
3.256,-2861.3474,57868.1896
3.255,-2861.7412,57872.7332
3.2539,-2861.9382,57877.6663
3.2529,-2861.3474,57882.426
3.2519,-2860.9534,57887.1763
3.2509,-2861.7412,57892.0745
3.2498,-2860.7563,57896.6959
3.2488,-2860.9534,57901.9041
3.2477,-2861.1504,57906.4396
3.2467,-2861.3474,57911.4776
3.2457,-2861.5444,57916.2946
3.2446,-2861.1504,57921.2039
3.2436,-2861.1504,57925.819
3.2426,-2861.9382,57930.7171
3.2415,-2861.5444,57935.5848
3.2405,-2861.3474,57940.5622
3.2395,-2862.332,57945.2948
3.2385,-2861.3474,57949.9241
3.2374,-2861.1504,57954.7792
3.2364,-2861.7412,57959.4323
3.2353,-2861.7412,57964.3795
3.2343,-2861.3474,57969.2122
3.2333,-2861.9382,57973.9717
3.2322,-2861.7412,57978.7885
3.2312,-2860.5593,57983.3382
3.2302,-2861.5444,57988.1804
3.2292,-2860.5593,57992.7079
3.2281,-2861.1504,57997.5008
3.2271,-2860.7563,58001.9599
3.2261,-2861.5444,58006.686
3.2251,-2861.5444,58011.4472
3.224,-2861.1504,58016.0239
3.223,-2862.135,58020.8439
3.222,-2861.9382,58025.3793
3.2209,-2862.135,58029.9624
3.2199,-2861.1504,58034.5534
3.2189,-2861.7412,58039.1412
3.2179,-2861.7412,58043.605
3.2168,-2860.7563,58048.1976
3.2158,-2861.1504,58052.7474
3.2148,-2860.5593,58056.8011
3.2138,-2861.3474,58061.5781
3.2127,-2861.1504,58066.0229
3.2117,-2860.9534,58070.474
3.2107,-2861.5444,58074.8441
3.2097,-2861.5444,58078.92
3.2086,-2862.135,58083.6366
3.2076,-2861.7412,58087.9287
3.2066,-2861.3474,58092.4322
3.2056,-2861.3474,58096.7466
3.2046,-2861.7412,58101.1405
3.2035,-2861.5444,58105.3007
3.2025,-2861.3474,58109.6008
3.2014,-2861.7412,58114.0248
3.2004,-2861.7412,58118.4505
3.1994,-2860.9534,58122.5773
3.1983,-2861.5444,58126.9044
3.1973,-2861.7412,58131.1838
3.1962,-2861.5444,58135.3153
3.1952,-2861.1504,58139.625
3.1942,-2861.5444,58143.8455
3.1932,-2860.9534,58148.0327
3.1921,-2861.9382,58151.8717
3.1911,-2861.3474,58155.9222
3.1901,-2861.1504,58160.2842
3.1891,-2861.3474,58164.4046
3.188,-2861.5444,58168.4121
3.1872,-2860.9534,58172.3767
3.1944,0,58172.3767
3.1955,0,58172.3767
3.1965,0,58172.3767
3.1975,0,58172.3767
3.1986,0,58172.3767
3.1997,0,58172.3767
3.2008,0,58172.3767
3.202,0,58172.3767
3.2031,0,58172.3767
3.2042,0,58172.3767
3.2052,0,58172.3767
3.2062,0,58172.3767
3.2072,0,58172.3767
3.2083,0,58172.3767
3.2093,0,58172.3767
3.2104,0,58172.3767
3.2114,0,58172.3767
3.2124,0,58172.3767
3.2134,0,58172.3767
3.2145,0,58172.3767
3.2155,0,58172.3767
3.2166,0,58172.3767
3.2176,0,58172.3767
3.2186,0,58172.3767
3.2197,0,58172.3767
3.2207,0,58172.3767
3.2217,0,58172.3767
3.2227,0,58172.3767
3.2238,0,58172.3767
3.2248,0,58172.3767
3.2259,0,58172.3767
3.2269,0,58172.3767
3.2279,0,58172.3767
3.229,0,58172.3767
3.23,0,58172.3767
3.231,0,58172.3767
3.232,0,58172.3767
3.2331,0,58172.3767
3.2341,0,58172.3767
3.2351,0,58172.3767
3.2362,0,58172.3767
3.2374,0,58172.3767
3.2384,0,58172.3767
3.2395,0,58172.3767
3.2405,0,58172.3767
3.2416,0,58172.3767
3.2426,0,58172.3767
3.2436,0,58172.3767
3.2446,0,58172.3767
3.2457,0,58172.3767
3.2467,0,58172.3767
3.2477,0,58172.3767
3.2488,0,58172.3767
3.2498,0,58172.3767
3.2508,0,58172.3767
3.2518,0,58172.3767
3.2529,0,58172.3767
3.2539,0,58172.3767
3.2549,0,58172.3767
3.2559,0,58172.3767
3.257,0,58172.3767
3.258,0,58172.3767
3.259,0,58172.3767
3.26,0,58172.3767
3.2611,0,58172.3767
3.2621,0,58172.3767
3.2631,0,58172.3767
3.2641,0,58172.3767
3.2652,0,58172.3767
3.2662,0,58172.3767
3.2673,0,58172.3767
3.2684,0,58172.3767
3.2694,0,58172.3767
3.2704,0,58172.3767
3.2715,0,58172.3767
3.2725,0,58172.3767
3.2735,0,58172.3767
3.2745,0,58172.3767
3.2756,0,58172.3767
3.2767,0,58172.3767
3.2777,0,58172.3767
3.2787,0,58172.3767
3.2797,0,58172.3767
3.2807,0,58172.3767
3.2818,0,58172.3767
3.2828,0,58172.3767
3.2838,0,58172.3767
3.2848,0,58172.3767
3.2859,0,58172.3767
3.2869,0,58172.3767
3.2879,0,58172.3767
3.2889,0,58172.3767
3.29,0,58172.3767
3.291,0,58172.3767
3.292,0,58172.3767
3.2931,0,58172.3767
3.2941,0,58172.3767
3.2952,0,58172.3767
3.2962,0,58172.3767
3.2972,0,58172.3767
3.2983,0,58172.3767
3.2993,0,58172.3767
3.2957,-2861.1504,58172.3783
3.2946,-2861.1504,58172.3878
3.2935,-2861.7412,58172.4006
3.2923,-2861.5444,58172.4165
3.2912,-2861.7412,58172.434
3.2901,-2861.5444,58172.4546
3.2891,-2861.7412,58172.4769
3.2879,-2861.5444,58172.5039
3.2868,-2861.9382,58172.5325
3.2857,-2861.7412,58172.5643
3.2847,-2860.7563,58172.6041
3.2837,-2860.9534,58172.6422
3.2826,-2861.7412,58172.6931
3.2815,-2861.7412,58172.7424
3.2805,-2862.135,58172.7996
3.2795,-2861.1504,58172.8648
3.2785,-2861.7412,58172.9411
3.2774,-2861.7412,58173.0301
3.2764,-2860.9534,58173.1223
3.2754,-2861.3474,58173.2368
3.2743,-2861.5444,58173.364
3.2732,-2861.5444,58173.5086
3.2722,-2861.5444,58173.6883
3.2711,-2862.135,58173.8918
3.2701,-2861.9382,58174.1223
3.2691,-2860.7563,58174.3877
3.2681,-2861.1504,58174.7041
3.267,-2861.3474,58175.0491
3.266,-2860.9534,58175.456
3.265,-2861.7412,58175.9155
3.2639,-2861.1504,58176.4655
